folder_name,elapsed_s,timestamp
EGD-0128,10.57,2026-06-05T18:37:53
EGD-0131,10.67,2026-06-05T18:38:04
EGD-0132,10.53,2026-06-05T18:38:14
EGD-0133,10.71,2026-06-05T18:38:25
EGD-0137,10.64,2026-06-05T18:38:36
EGD-0143,13.23,2026-06-05T18:38:49
EGD-0145,12.46,2026-06-05T18:39:01
EGD-0146,25.91,2026-06-05T18:39:27
EGD-0155,10.54,2026-06-05T18:39:38
EGD-0160,10.65,2026-06-05T18:39:49
EGD-0162,12.59,2026-06-05T18:40:01
EGD-0168,17.67,2026-06-05T18:40:19
EGD-0172,10.92,2026-06-05T18:40:30
EGD-0176,10.51,2026-06-05T18:40:40
EGD-0177,10.54,2026-06-05T18:40:51
EGD-0179,10.54,2026-06-05T18:41:01
EGD-0183,10.75,2026-06-05T18:41:12
EGD-0185,10.54,2026-06-05T18:41:23
EGD-0186,12.7,2026-06-05T18:41:35
EGD-0187,10.53,2026-06-05T18:41:46
EGD-0188,10.64,2026-06-05T18:41:57
EGD-0193,10.54,2026-06-05T18:42:07
EGD-0194,10.65,2026-06-05T18:42:18
EGD-0199,10.54,2026-06-05T18:42:28
EGD-0203,10.45,2026-06-05T18:42:39
EGD-0208,10.53,2026-06-05T18:42:49
EGD-0211,10.5,2026-06-05T18:43:00
EGD-0214,10.59,2026-06-05T18:43:10
EGD-0215,10.54,2026-06-05T18:43:21
EGD-0216,10.54,2026-06-05T18:43:32
EGD-0217,10.75,2026-06-05T18:43:42
EGD-0221,10.55,2026-06-05T18:43:53
EGD-0224,12.28,2026-06-05T18:44:05
EGD-0226,10.54,2026-06-05T18:44:16
EGD-0228,10.75,2026-06-05T18:44:26
EGD-0229,10.44,2026-06-05T18:44:37
EGD-0230,10.85,2026-06-05T18:44:48
EGD-0232,13.0,2026-06-05T18:45:01
EGD-0233,10.55,2026-06-05T18:45:11
EGD-0234,11.56,2026-06-05T18:45:23
EGD-0236,10.5,2026-06-05T18:45:33
EGD-0240,19.8,2026-06-05T18:45:53
EGD-0241,15.14,2026-06-05T18:46:08
EGD-0243,10.71,2026-06-05T18:46:19
EGD-0244,13.25,2026-06-05T18:46:32
EGD-0253,15.86,2026-06-05T18:46:48
EGD-0254,13.8,2026-06-05T18:47:02
EGD-0256,10.57,2026-06-05T18:47:13
EGD-0263,13.48,2026-06-05T18:47:26
EGD-0268,10.78,2026-06-05T18:47:37
EGD-0276,10.44,2026-06-05T18:47:47
EGD-0279,10.54,2026-06-05T18:47:58
EGD-0280,10.5,2026-06-05T18:48:08
EGD-0282,10.48,2026-06-05T18:48:19
EGD-0285,13.51,2026-06-05T18:48:32
EGD-0286,10.62,2026-06-05T18:48:43
EGD-0297,10.67,2026-06-05T18:48:54
EGD-0299,12.85,2026-06-05T18:49:06
EGD-0301,10.49,2026-06-05T18:49:17
EGD-0306,10.61,2026-06-05T18:49:28
EGD-0309,10.58,2026-06-05T18:49:38
EGD-0311,26.04,2026-06-05T18:50:04
EGD-0312,14.1,2026-06-05T18:50:18
EGD-0313,13.82,2026-06-05T18:50:32
EGD-0314,14.92,2026-06-05T18:50:47
EGD-0318,31.78,2026-06-05T18:51:19
EGD-0325,16.02,2026-06-05T18:51:35
EGD-0330,10.89,2026-06-05T18:51:46
EGD-0332,15.88,2026-06-05T18:52:02
EGD-0336,27.53,2026-06-05T18:52:29
EGD-0340,10.85,2026-06-05T18:52:40
EGD-0346,10.45,2026-06-05T18:52:50
EGD-0351,10.64,2026-06-05T18:53:01
EGD-0352,10.54,2026-06-05T18:53:12
EGD-0354,16.07,2026-06-05T18:53:28
EGD-0355,16.27,2026-06-05T18:53:44
EGD-0356,10.55,2026-06-05T18:53:55
EGD-0363,10.85,2026-06-05T18:54:05
EGD-0366,15.97,2026-06-05T18:54:21
EGD-0368,10.44,2026-06-05T18:54:32
EGD-0369,10.37,2026-06-05T18:54:42
EGD-0370,10.62,2026-06-05T18:54:53
EGD-0377,10.54,2026-06-05T18:55:03
EGD-0378,15.87,2026-06-05T18:55:19
EGD-0385,10.54,2026-06-05T18:55:30
EGD-0387,11.57,2026-06-05T18:55:41
EGD-0388,33.73,2026-06-05T18:56:15
EGD-0392,10.6,2026-06-05T18:56:26
EGD-0395,19.69,2026-06-05T18:56:45
EGD-0397,13.37,2026-06-05T18:56:59
EGD-0403,11.05,2026-06-05T18:57:10
EGD-0405,10.64,2026-06-05T18:57:20
EGD-0410,10.75,2026-06-05T18:57:31
EGD-0411,10.75,2026-06-05T18:57:42
EGD-0413,10.85,2026-06-05T18:57:53
EGD-0415,10.5,2026-06-05T18:58:03
EGD-0420,10.79,2026-06-05T18:58:14
EGD-0421,10.44,2026-06-05T18:58:25
EGD-0426,10.54,2026-06-05T18:58:35
EGD-0431,10.54,2026-06-05T18:58:46
EGD-0434,10.95,2026-06-05T18:58:57
EGD-0439,25.08,2026-06-05T18:59:22
EGD-0440,11.16,2026-06-05T18:59:33
EGD-0442,10.54,2026-06-05T18:59:43
EGD-0447,10.41,2026-06-05T18:59:54
EGD-0450,10.58,2026-06-05T19:00:04
EGD-0453,10.65,2026-06-05T19:00:15
EGD-0461,21.4,2026-06-05T19:00:36
EGD-0466,10.57,2026-06-05T19:00:47
EGD-0472,19.58,2026-06-05T19:01:07
EGD-0474,14.55,2026-06-05T19:01:21
EGD-0479,23.49,2026-06-05T19:01:45
EGD-0482,20.11,2026-06-05T19:02:05
EGD-0485,16.15,2026-06-05T19:02:21
EGD-0486,10.42,2026-06-05T19:02:31
EGD-0487,10.55,2026-06-05T19:02:42
EGD-0490,10.41,2026-06-05T19:02:52
EGD-0495,10.57,2026-06-05T19:03:03
EGD-0499,11.38,2026-06-05T19:03:14
EGD-0501,10.63,2026-06-05T19:03:25
EGD-0505,10.96,2026-06-05T19:03:36
EGD-0506,11.16,2026-06-05T19:03:47
EGD-0508,10.54,2026-06-05T19:03:58
EGD-0509,25.59,2026-06-05T19:04:23
EGD-0511,10.38,2026-06-05T19:04:34
EGD-0514,10.91,2026-06-05T19:04:44
EGD-0516,10.64,2026-06-05T19:04:55
EGD-0518,11.01,2026-06-05T19:05:06
EGD-0521,16.66,2026-06-05T19:05:23
EGD-0523,10.62,2026-06-05T19:05:33
EGD-0529,10.95,2026-06-05T19:05:44
EGD-0531,13.29,2026-06-05T19:05:58
EGD-0535,36.76,2026-06-05T19:06:34
EGD-0537,584.62,2026-06-05T19:16:19
EGD-0539,10.58,2026-06-05T19:16:30
EGD-0541,10.6,2026-06-05T19:16:40
EGD-0544,14.12,2026-06-05T19:16:54
EGD-0547,14.57,2026-06-05T19:17:09
