folder_name,elapsed_s,timestamp
EGD-0024,13.2,2026-06-05T14:55:50
EGD-0026,13.82,2026-06-05T14:56:04
EGD-0029,13.24,2026-06-05T14:56:17
EGD-0033,16.4,2026-06-05T14:56:34
EGD-0050,13.14,2026-06-05T14:56:47
EGD-0053,10.44,2026-06-05T14:56:57
EGD-0055,14.54,2026-06-05T14:57:12
EGD-0057,10.34,2026-06-05T14:57:22
EGD-0058,13.76,2026-06-05T14:57:36
EGD-0062,21.16,2026-06-05T14:57:57
EGD-0066,20.56,2026-06-05T14:58:18
EGD-0068,10.35,2026-06-05T14:58:28
EGD-0072,13.16,2026-06-05T14:58:41
EGD-0074,12.73,2026-06-05T14:58:54
EGD-0078,16.15,2026-06-05T14:59:10
EGD-0081,12.71,2026-06-05T14:59:23
EGD-0083,13.41,2026-06-05T14:59:36
EGD-0086,22.48,2026-06-05T14:59:59
EGD-0088,13.15,2026-06-05T15:00:12
EGD-0090,16.57,2026-06-05T15:00:29
EGD-0094,12.59,2026-06-05T15:00:41
EGD-0101,25.59,2026-06-05T15:01:07
EGD-0106,16.9,2026-06-05T15:01:24
EGD-0107,15.97,2026-06-05T15:01:40
EGD-0109,13.61,2026-06-05T15:01:53
EGD-0110,13.48,2026-06-05T15:02:07
EGD-0111,13.24,2026-06-05T15:02:20
EGD-0118,10.34,2026-06-05T15:02:30
EGD-0121,22.58,2026-06-05T15:02:53
EGD-0122,12.74,2026-06-05T15:03:06
EGD-0123,13.85,2026-06-05T15:03:20
EGD-0126,13.28,2026-06-05T15:03:33
EGD-0128,13.31,2026-06-05T15:03:46
EGD-0131,13.59,2026-06-05T15:04:00
EGD-0132,23.39,2026-06-05T15:04:23
EGD-0133,20.24,2026-06-05T15:04:43
EGD-0137,19.35,2026-06-05T15:05:03
EGD-0143,21.81,2026-06-05T15:05:25
EGD-0145,10.31,2026-06-05T15:05:35
EGD-0146,26.95,2026-06-05T15:06:02
EGD-0155,24.73,2026-06-05T15:06:27
EGD-0160,329.66,2026-06-05T15:11:56
EGD-0162,19.71,2026-06-05T15:12:16
EGD-0168,19.7,2026-06-05T15:12:36
EGD-0172,10.44,2026-06-05T15:12:46
EGD-0176,10.26,2026-06-05T15:12:56
EGD-0177,22.91,2026-06-05T15:13:19
EGD-0179,10.3,2026-06-05T15:13:30
EGD-0183,10.31,2026-06-05T15:13:40
EGD-0185,16.7,2026-06-05T15:13:57
EGD-0186,16.15,2026-06-05T15:14:13
EGD-0187,14.09,2026-06-05T15:14:27
EGD-0188,15.03,2026-06-05T15:14:42
EGD-0193,13.79,2026-06-05T15:14:56
EGD-0194,17.17,2026-06-05T15:15:13
EGD-0199,10.25,2026-06-05T15:15:23
EGD-0203,13.17,2026-06-05T15:15:36
EGD-0208,22.58,2026-06-05T15:15:59
EGD-0211,19.42,2026-06-05T15:16:18
EGD-0214,16.5,2026-06-05T15:16:35
EGD-0215,10.83,2026-06-05T15:16:46
EGD-0216,18.3,2026-06-05T15:17:04
EGD-0217,10.25,2026-06-05T15:17:14
EGD-0221,28.14,2026-06-05T15:17:42
EGD-0224,51.6,2026-06-05T15:18:34
EGD-0226,13.96,2026-06-05T15:18:48
EGD-0228,10.27,2026-06-05T15:18:58
EGD-0229,16.11,2026-06-05T15:19:14
EGD-0230,18.32,2026-06-05T15:19:33
EGD-0232,12.46,2026-06-05T15:19:45
EGD-0233,18.34,2026-06-05T15:20:03
EGD-0234,12.39,2026-06-05T15:20:16
EGD-0236,25.54,2026-06-05T15:20:41
EGD-0240,21.86,2026-06-05T15:21:03
EGD-0241,16.77,2026-06-05T15:21:20
EGD-0243,62.65,2026-06-05T15:22:23
EGD-0244,68.34,2026-06-05T15:23:31
EGD-0253,10.48,2026-06-05T15:23:42
EGD-0254,13.59,2026-06-05T15:23:55
EGD-0256,24.54,2026-06-05T15:24:20
EGD-0263,18.35,2026-06-05T15:24:38
EGD-0268,24.64,2026-06-05T15:25:03
EGD-0276,19.95,2026-06-05T15:25:23
EGD-0279,22.0,2026-06-05T15:25:45
EGD-0280,29.48,2026-06-05T15:26:14
EGD-0282,14.09,2026-06-05T15:26:28
EGD-0285,14.88,2026-06-05T15:26:43
EGD-0286,31.48,2026-06-05T15:27:15
EGD-0297,12.24,2026-06-05T15:27:27
EGD-0299,13.14,2026-06-05T15:27:40
EGD-0301,10.34,2026-06-05T15:27:50
EGD-0306,22.73,2026-06-05T15:28:13
EGD-0309,12.49,2026-06-05T15:28:26
EGD-0311,13.25,2026-06-05T15:28:39
EGD-0312,10.39,2026-06-05T15:28:49
EGD-0313,15.42,2026-06-05T15:29:05
EGD-0314,13.07,2026-06-05T15:29:18
EGD-0318,19.64,2026-06-05T15:29:37
EGD-0325,13.27,2026-06-05T15:29:51
EGD-0330,14.85,2026-06-05T15:30:05
EGD-0332,16.4,2026-06-05T15:30:22
EGD-0336,16.47,2026-06-05T15:30:38
EGD-0340,20.37,2026-06-05T15:30:59
EGD-0346,10.35,2026-06-05T15:31:09
EGD-0351,21.99,2026-06-05T15:31:31
EGD-0352,15.45,2026-06-05T15:31:47
EGD-0354,24.9,2026-06-05T15:32:11
EGD-0355,24.54,2026-06-05T15:32:36
EGD-0356,20.36,2026-06-05T15:32:56
EGD-0363,22.71,2026-06-05T15:33:19
EGD-0366,13.65,2026-06-05T15:33:33
EGD-0368,25.07,2026-06-05T15:33:58
EGD-0369,10.48,2026-06-05T15:34:08
EGD-0370,10.31,2026-06-05T15:34:19
EGD-0377,25.95,2026-06-05T15:34:45
EGD-0378,22.07,2026-06-05T15:35:07
EGD-0385,16.68,2026-06-05T15:35:23
EGD-0387,27.09,2026-06-05T15:35:50
EGD-0388,10.38,2026-06-05T15:36:01
EGD-0392,33.28,2026-06-05T15:36:34
